BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
1.0704765985939704,-0.3681320019862896,-0.3233324728342985,0.943962819479753,-0.7112728851956163,-0.1483248547029097,-0.3270534600739039,0.2158510620488958,1.9432726802578293,-0.2642015238097652
1.964844767898232,1.2974618930682371,0.6082875052184316,0.2148721025667599,-1.0085954660525442,1.331779833596412,0.5870164708099228,1.7507405375832563,1.245808282715565,1.9736346692254048
0.11502846361226,-0.3735406524004958,0.2256741972546745,0.6827959955109195,-0.673572809745235,-0.2562112734241616,0.2114929461164947,0.4110782321826526,-0.144103708329093,-0.7360278209385671
0.174080383554319,-0.3197245807791515,0.6471430980223976,-0.1333503293916847,0.0262849738815678,-0.3609156488966018,0.6252348700713711,0.8577298987855185,-0.3307545458122793,0.0980322047417002
-1.3842938188762026,-1.05962795744244,-0.3832157982145264,-1.4464390832349858,-0.57651516869212,-0.3233372333869562,-0.3858875933768025,-0.500225807114875,0.0867979135057225,0.0194174350712758
-0.3818427415567724,-0.3535286458679347,-0.0995699707455775,-1.109098602275243,-0.0719758610689017,-1.2177944380379544,-0.1075751838172763,-0.5679845625660954,-0.9913004110611734,-0.1793911943579586
0.6825233790958334,0.6262483766653578,-1.0677599184961568,-0.8297951933085742,0.3035543231159468,0.8402299145911938,-1.0576433579888556,0.0575033873227165,-0.2064921688248521,-0.5471320871595432
0.6118996687812926,1.071109873233744,0.488749416768582,2.0793130403442635,0.1007493073066145,2.0260713653109392,0.4696653693432262,1.3658473910676805,-0.3404022458889413,0.5509964643138502
-1.899894622895549,-1.551815145135124,-0.3907583544647082,-1.2034088442639876,-0.2336049079466104,-1.919056159726044,-0.3931823915760823,-1.746372249160552,-1.5468792994759646,-0.5493349528595899
1.9786831976220247,2.1742041252109185,0.993643560909524,0.8242613584940381,-0.4464365395672133,1.2417734674160483,0.9650773166161384,0.3105377030358063,0.599283741578086,-0.0490090807364318
0.6334923910227369,1.8824074353645417,-1.1349572378159554,0.6501501425148157,-0.5647506061402243,0.8552309756212529,-1.1236137069214835,0.2165827980688867,1.841135695446213,-0.3988516897251338
-0.5882262193340696,-0.1766657773234218,-1.771274710558545,-0.27844300937437,0.1992775186787155,-0.4845607579928561,-1.7479532832382134,-0.7128682945244317,0.9752867725659188,-0.825932277321732
-0.3588184576197697,-0.0379338941990559,0.4814354228290128,-0.0281581364042383,-0.0698368496958277,-0.3466722172114945,0.4626877362830426,-0.5423738018663922,-0.6753703925506966,1.2874420036607883
-0.377309462854162,-0.0217079429564394,0.6647423959394875,-0.1732508163869236,-0.2775883293053884,0.2903425360246211,0.6425203701522777,0.1814594691092932,0.3586057836655892,-0.9616838760871236
0.9726532160636858,1.4846011973997415,0.775595116586095,0.9330808684810512,-0.5791889329084569,0.2736746904356626,0.7511494302937458,0.6979187520193574,1.1305504257996897,1.2638988764915362
0.7128247683186292,1.6428042220152472,0.6514857819240152,0.0661521055845078,-0.9154147831131206,0.4967207695897026,0.6295165994492125,1.903234324149504,1.1471444699315532,1.6550452173561176
0.1230213497458325,-0.1839674553825993,1.4781956594060377,0.690050629510053,3.237208421283384,0.4441412930499892,1.4408250252649022,0.8685595918813959,0.066473425344216,-0.0776463348370416
-0.7468909739258678,-0.2961969514773594,0.8135364601476137,-1.3303649392488377,2.6934984678907945,0.0729029140232353,0.7884163341378966,-1.015953354004948,-0.329210913800013,-0.6275366852112555
0.5985384262893562,-0.2588772636193432,-1.608995470024337,0.4651569755368916,-0.3691647537150083,0.6564290355056988,-1.588736383410424,-0.5717895898700531,0.8480657675549857,-0.9059238380546856
1.1282162536484184,0.5694575473162017,1.638646401455354,0.5522125835265028,2.087890872889953,0.6011220933241603,1.964623252487191,1.046810486351346,-0.1869394966694751,2.177537425585998
-1.5096747640461137,-1.2589367252059065,-1.9166403401074992,-1.5189854232263285,-0.8553887764563026,-0.0954423264252225,-1.8908361784023893,-3.621079932379008,-0.4447260427179267,-0.3795766148497231
0.8267532199240195,1.6225217829619765,1.4690531669815734,1.0019998914728272,-0.6250439892186775,0.0448706282599901,1.4316272362310272,0.912024711468896,-0.1783208846009954,1.5589452011915714
-1.532102563943298,-0.7050909227912815,-0.3624166279488756,-0.9241054352973188,-0.2011186727180852,-0.5580508044532567,-0.3655890244744529,-0.9855131355732984,-0.5621707116511786,0.1100102869857058
0.6894425939577302,1.3604726703937289,0.9390171686733596,0.5268213645295324,-1.7301107398316922,1.1175222548438293,0.9116349906779287,0.0544300960387496,1.4018437519554725,1.1902405546462176
-0.4717925347614455,-0.2794301351933236,0.6236011800294047,-1.468202985232388,1.5063471558361643,-0.5348673464977138,0.6019232323475832,-0.276168237793449,0.0646725213299042,0.8398472292325032
-1.0694695426598535,-1.051244549300422,-0.4113289624197496,-1.0945893342769744,-0.4063300763221267,-0.997475824525748,-0.4136395430479777,-0.94263340480179,-0.5970310679281914,-0.0568567897928492
-0.6162609692055535,-0.921707371880205,0.6073732559759841,-0.4852000783496962,0.798601767771161,-1.0817242076844704,0.5862235579621711,0.3109767446478034,-0.7655442292672477,0.8927160060336294
0.1524876613128747,-0.1623328537257785,-2.1495453346206808,-0.8080312913111706,-0.159809015575644,0.0791154746518458,-2.1191950785537954,-1.0538572798405106,1.1324799658150204,-1.138463848515889
-0.5938331693083692,-0.2450852050631191,-0.1964803904448814,-0.249424473377833,-0.0348105384617834,0.0385065417623927,-0.2025661429774778,-0.0802093316397012,-1.0374807354281337,0.8788104163020833
0.7060248502646933,1.1625160652338142,0.6555999035150235,1.9886301153550872,1.211297274563128,1.328446264478622,0.6336397462574989,1.7368375532034164,1.299063587138746,0.2010161762188946
0.5849385901814842,0.1751669321206345,1.5250509330814073,0.4180018545425193,1.3916426709552097,0.2991310364260697,1.4866553878647355,1.014614101471716,0.7032216304040065,0.2844497146081721
-0.351660649141951,-0.5944840218207831,0.1433917654345122,-0.7064664153232909,-0.330127796156455,0.2260955675726471,0.1307744182157566,1.8237677923784168,1.0379325050637236,-0.999132592987921
-0.0268154410566395,0.0783520897063582,-2.069548525906634,-0.4162810553579202,-0.7667534926846585,-0.7120010873476204,-2.040855289196299,-0.1053810507274115,0.968211792509698,-0.905373121629674
0.5508197031038571,1.102209613115425,0.9458740379917068,1.6948174383901482,-0.4017846771543473,1.0402440616586692,0.9182954585990118,0.7552868559866975,0.0734197693994176,-0.0867331558497355
0.4114810314021913,0.9953887674348711,0.7211972866605433,0.5522125835265028,-0.4247790494148645,0.7476476086379835,0.6978656869250822,1.2518429191529912,0.4366878362860488,-0.1919199930269756
0.899047085550054,0.4991450919315331,0.6665708944243789,-0.5940195883367093,0.6139783486329351,-0.6056299273162808,0.6442647784173224,0.9347085280886356,-0.1586395764445993,0.1905525641436716
0.1146705731883637,-0.2559025058915296,-0.6245775982203373,0.1822262495706561,-0.7378768391481935,-0.6957878193656313,-0.6228099522838869,-0.3715866148003547,-0.8564898819899284,-0.6426813868990779
1.5944281791707722,1.8680745117668984,0.4528651340025675,1.5207062224109258,-0.7592669528789071,0.8115915253519836,0.4344600389032164,1.9835789391445813,1.194611154308734,1.852890093041584
-0.9402710996351114,-1.4793392295847725,-0.1333971927160895,-1.6096683482155063,-0.8448274078017616,-0.2307549274337545,-0.1407189408531362,-0.5280317758745551,-0.7380161250485013,-1.3776124560772338
0.1221862720900788,-0.7513348838327368,-3.028367418922138,0.8750437964879771,-0.8110042904650718,0.5720291264779809,-2.981725674334008,-1.2123513017706888,-0.6327918762123528,-0.2737013821412179
-0.7662170568160002,-0.5925909941758098,-0.3034475518110918,-0.9966517752886614,1.3425790975853855,0.5649074106354315,-0.3077063865888564,1.37375014008359,-0.3299827298061425,-1.3902789338525037
-1.6240804028833478,-0.4008543369922324,-1.8195013580975856,-1.7003512732046844,-0.4830671093310613,-1.139607089638847,-1.795369471533541,-1.7437379994885822,-1.0939519398768736,-1.2268538347302724
-1.1903172091271408,-0.3743519499626266,-0.4341851934809062,-1.0075337262873632,0.1852402565429358,-0.6641189127466137,-0.4358411027849223,-0.7279420565362555,-0.3573821980238698,0.1604008398742792
0.4415438270090517,0.6216510238132824,0.8293072595798121,1.94510231136028,1.3046116457133654,1.0502447690120391,0.8039574259537583,0.9285619455207058,1.4579290484011402,-0.6821952903936696
0.9952003127688313,1.3007070833167609,0.6480573472648417,1.281303300439496,-0.6400170688301767,0.955389575023982,0.6261863654886687,1.7346423451434436,0.9355382482500691,-0.0666320063368072
-0.4200177201051798,-0.2991717092051731,1.2046065736039966,-0.5613737353406055,1.479743201883587,-0.932925804335783,1.172186152447902,0.0847239672664047,-0.414239310475667,0.8621512444454782
-2.2265292831003154,-1.7392248819873375,-1.7765316437026115,-1.3593834752453746,-1.145358505718297,-1.3835637387135742,-1.753345090602898,-1.9249158380385,-1.553825643531166,-1.0934427807711804
-0.802125396013082,-1.0455654663655063,-0.0273442805923248,-0.6012742223358444,-0.7239732652232276,-1.5993365761560605,-0.03668877522861,-1.3872362105486822,-1.4157992144343623,-0.6000008639606684
0.5324479946774394,1.2947575678611354,-0.1626531684743695,1.2305208624455553,-0.6713001101613472,0.8700805107823252,-0.1694223859416134,-0.1150399661913008,0.7834904950418501,0.8807379237896238
-0.1298878831373272,0.0834903075998547,-0.437156503518856,-0.3002069113717721,-1.000574173403526,0.0115349370820733,-0.4388541716063653,-1.082394984620186,-0.0965083879508857,0.5902350095959356
0.1287475965280929,1.0865245269142298,-1.2693518764555545,0.5739764855239048,0.1885824618133606,0.5270259433878034,-1.2555544047867395,0.1302379477098785,0.4428623643351137,-1.598312063400685
1.0553259039825658,0.6276005392689098,0.0382531025531933,0.3635920995490119,0.1794916634778055,0.8950822791657542,0.0276957480085235,0.6841621148435122,0.425625140198147,1.949127788312384
-0.6771023412670671,0.3358038494225328,0.965987521325526,-0.0100215514064014,1.2043454876006432,0.2312474471183233,0.93795969722316,2.114998728335071,0.0880842735159431,0.2925727818770948
-0.3278012875491947,-0.6528974462942008,-0.7157739601543509,0.2837911255585358,-1.199903295731616,0.4894475278781577,-0.7124091040794037,-1.1994727478188378,-0.1201774121389702,-1.083392206014716
-0.3204048854554405,-0.7651269423889608,0.0940223063424145,0.077034056583208,-0.5052593523266767,0.3415582797434177,0.0824067345031312,-0.4577851179553638,-0.3989316263540313,-0.1492394700885671
-0.9909722430197152,-1.7887140332773162,-1.0323327603513643,-1.366638109244508,-0.5151522799271336,-1.1017256223912189,-1.0227551926879463,-1.3329413978653049,-1.3363021658026557,-0.7831140752770699
2.040956131379111,1.730424358725373,0.5833742133617692,2.278815475320458,1.9616892018787409,1.4590615635484472,0.5627533376688326,0.4333230071903951,-0.4206711105267775,-0.3911416597749699
1.325055986788624,1.3829185696126822,0.9413027917794764,1.607761830400537,-1.11567972291693,2.151231733097106,0.9138551466516202,1.5159996223699563,0.9122551320650494,0.7085013618672051
-0.0584290951670464,-0.2261549286134004,0.1193927228202989,-0.0861952083973124,-0.3115451348528996,-0.3228826557799867,0.1073041979224182,0.1779471362133334,-0.3827234902252396,0.1526908099241153
-2.144333782413279,-2.2708952177037207,-1.8055590571502809,-0.862441046304678,0.0004831491938923,-2.3665120508550235,-1.7817313705522746,-1.809594241287828,-2.4412854145831875,-0.1183993502879096
1.37038877381485,0.9645594600738996,1.6183043558109251,-1.4609483512332544,0.8691891430825202,0.7990148782257671,1.5781575304948476,0.226827102348768,-0.0523862396002756,-0.7624622093391302
0.2970753925649437,0.3322882266532979,-0.3567025701835852,-0.4924547123488296,-0.322373879929072,0.1126026916987496,-0.3600386345402179,0.227412491164764,-0.1533655004026903,1.142328225670196
0.2455391715245998,-1.394423418081749,0.2953857019912027,-0.5577464183410389,2.12184767843746,-0.6059329790542634,0.279842033592369,0.3095132726078216,-0.373847606154707,0.2715078786203963
1.342592617559288,1.037846673186382,1.460824923799557,0.3635920995490119,0.8240025278263836,0.4864170104983416,1.423698107753546,2.2532968361134804,0.9755440445679644,1.9112660340928265
0.4516840556859752,-1.091538994886252,-0.175681220179229,0.6029950215204418,1.2368317228291683,-0.4998648707609063,-0.1821089915055825,-0.0720138882157937,-1.8032508495131687,1.216950301259286
0.8256795486523439,0.8352927151743922,0.5436043713153591,0.1024252755801784,1.503807079830641,1.7083216180378376,0.5235834429900866,1.517463094409938,1.0775523933785542,0.9074476704026933
0.472203106655744,0.9472517787484428,0.26590116392231,0.3309462465529081,-0.2888181390140137,1.2384398982982583,0.2511385885038917,-0.423100830607759,0.8159067672994407,1.506489461709204
-0.6371379105992186,-0.1704458293470848,-0.9578214470919948,-0.27844300937437,-0.4469712924104799,0.3061012263996321,-0.9498072106951346,0.8186551953179682,0.5604356692693921,-0.9744880329686468
1.352136362196393,1.150887466843273,-0.610863859583643,1.2631667154416606,-0.8592657345699941,0.2824631908371113,-0.6093304338721707,0.791727309782278,-0.0145672552997569,-0.8066572024463213
0.3699657422307964,0.5378169423931013,0.0126541237646995,0.8895530644862457,-0.6934923531569627,0.6030919296210421,0.0024811194501403,0.2707312635482651,-0.2401948010926634,-0.6129426999484443
-0.6383308786788552,-0.1001333739624162,-1.6821354094200371,-0.713721049322426,0.0069001833131068,0.2717048541387895,-1.6604157048468375,-0.961365846913577,-0.333198629831694,-0.8271713892780085
0.347537942333612,0.915881606346052,0.2782435286953348,0.3889833185459822,-1.2755708230540173,-0.1401424577774261,0.2631908637896639,-0.3699767955563696,0.329276775432531,1.235399301497179
-0.6638603955830916,-1.2781374341763347,-0.2376216063549626,-0.7064664153232909,-0.1028578377676194,-1.6643411739529863,-0.2431632807821724,-0.6063275300136548,-1.2732705253017933,0.4839467395686716
0.4062319718517881,0.4980633618486907,-0.2442499133626971,0.7335784335048586,-0.1541941107213314,-0.7739751677647387,-0.2495065835641546,0.6815278651715424,0.4454350843555623,1.786666442933922
1.5848844345336806,0.7373961426772774,1.0571838832595395,0.885925747486679,1.2008695941194043,0.700220011643955,1.027558849018677,2.1994410650421004,1.2384760306572986,1.9013531384426148
1.3979463364544766,0.7701184776832183,0.7822234235938296,0.5848584365226066,0.8288153034157945,-0.1439306045021854,0.7578098982148287,-0.2253857580060314,-0.3037409855976167,-0.6041312371482567
2.597237146914099,1.720688787979803,1.638646401455354,3.0042788752338807,2.133478552778538,3.2497942832783213,2.065164601581632,1.3479930321798834,1.857343831575012,0.7591672729682847
0.7098423481195381,1.1230329172101152,1.0503270139411929,1.7818730463797594,-1.1115353883816033,1.0355467597199624,1.0207397985280435,0.6330869406481007,1.0102757648439509,0.0503952339781859
-0.2708967101504868,-0.5468878981757758,-1.2686661895237197,-0.0861952083973124,-0.9095325018371728,-0.1328692160658812,-1.254920074508543,-0.6452558862772061,-0.0509712435890358,-1.2721502606874877
-2.202431327891637,-0.428168021583969,-0.6209206012505527,-1.101843968276108,-0.5862744080817556,-1.8534454584531528,-0.619162553184247,-1.5635845913666533,-1.230434736961404,-0.1627320225013544
0.9625129873867624,-0.3767858426490191,0.2533302368386741,0.5957403875213084,-0.1805306882522734,0.4352012667795537,0.2387691480790279,0.8123622655460396,0.459713680469023,0.9075853495089458
1.6227015226581916,0.5956895018250978,-0.1557962991560223,1.5207062224109258,-0.0802645301395512,1.6002836734475987,-0.1627619180205305,0.2840488591121132,0.71196887847352,-0.021748617698351
-1.9494027982005164,-0.8346281002114987,-0.5827506953784214,-0.9676332392921244,-1.0917495331806932,-1.3855335750104474,-0.5817370667705413,-1.214692857034665,-1.464423622820752,-0.0457047821863612
0.0877094945885553,-0.0068341543173748,0.1747048019882963,0.5340759985286675,0.6070265616704541,0.480810553345696,0.1615394367083749,0.2369250594246544,-0.8871052502332072,0.2710948413016374
0.1690699176198377,0.9007373851862778,-0.4264140749201117,-0.2022693523834607,0.4264137888567372,1.177981076571044,-0.4283877220160922,0.1770690529893435,0.718272042523604,0.3940422831855066
-0.782202829083145,-0.5850188835959228,0.5493184290806462,0.0117423505910005,-1.363537665771581,-0.5569901233703224,0.5291338329243217,-0.2452889777498061,-1.3530248459355383,0.0530111369969914
2.045608706889696,0.4044937096829397,0.6286295508628603,1.33934037243257,-0.4346719770153214,0.751738807100734,0.6068392920036213,0.716943888539138,0.7834904950418501,2.108009476928268
-0.4402981774590132,-1.110198838815259,-1.3047790346003467,-0.3654986173639812,0.0992787369876285,-1.1055137691159782,-1.2902839875181031,-1.915110575370616,0.0604275332961776,-2.123970891074382
-0.4739398773047965,-0.170986694388506,0.1801902974429741,0.2692818575602673,-0.311411446642082,0.9832703349182316,0.1669312440730641,-0.3636838657844452,-0.0917488559130679,-0.0289079312235034
-0.1508841213389533,1.1809054766421136,0.9959291840156408,0.7916155054979327,-0.6000442937959038,1.0587302176755051,0.9674560551593844,0.2859513727640921,0.3579626036604789,-1.2424115737368535
0.1837434249993852,0.501308552097214,1.638646401455354,0.7517150185026955,-0.3932286316620626,0.9729665758268792,1.866460641935996,0.7466523709507971,0.8111472352616156,-0.3225774648610097
0.3799866740997589,-0.3651572442584779,0.1685336196017839,-0.7536215363176632,0.0384506010659125,-0.1125647496211503,0.1553547164959429,0.3292701451475932,0.4716768285640807,0.4817438738686249
-1.1125356903347678,0.9285919348194356,1.042098770759176,0.4760389265355934,-0.4757142577361274,-0.1825697010947654,1.0128106700505668,-0.1186986462912596,-0.4785573109867571,-0.185173716820582
0.1585717985190315,-0.0306322161398785,-0.083570609002768,-0.9494966542942892,-0.8461642899099338,-0.8641330598140977,-0.0918755094318642,-0.4169542480398295,0.0182349249608984,-0.3794389357434705
1.6065964535830723,1.1268189725000597,0.958673527385957,1.8326554843737,0.3341689233930331,0.6285482756114406,0.9309820641629764,1.357944642051771,1.672236626104092,1.87574482467957
0.7111546130071354,1.9397391297551188,0.5378903135500688,0.7589696525018289,-0.8079294616162822,0.1873049451110715,0.5180330530558517,0.5382539524571911,0.7392397106902208,0.1539299218803917
1.6683922001083005,1.452960592476641,1.19637833042198,2.082940357343832,-1.0742363775636712,1.0047870083148835,1.1642570239704209,1.0634940676071547,1.6184667776768198,1.766014576995983
1.99180584649804,1.624144378086238,1.638646401455354,2.743112051265048,2.4332075214301674,0.9969076631273824,1.68091903556298,2.7868787418913508,1.4125205400403094,0.7619208550933428
0.2134483301823493,-0.1977595139388234,0.1209926589945793,-0.0209035024051032,0.3647835236701156,-1.5616066347774191,0.1088900236179127,-1.0894196504121054,-0.2967946415424224,1.1017128893255816
-0.7578662802585313,-1.0517854143418417,0.8910190834449331,-0.448926908354024,-0.120237305173824,-1.1162721058143086,0.8643773849521513,-0.5025673623788468,-0.3707603421301745,0.7045086677858696
0.8384443071044623,-0.0571346031694843,-0.4444704974584252,0.7771062374996642,0.3310940945442435,0.2982218812121309,-0.4459903872360948,1.4186787317110718,-0.9030561143599533,0.0066132781897535
0.003963135398,-0.8716773555488052,1.638646401455354,1.6331530493975073,1.6639655563893638,0.874323235114054,2.007281963696031,0.8252408194978949,-0.3383440698725839,0.6505384581347204
-2.070966245515583,-0.6426210105072097,0.0686518898645317,-0.8515590953059762,-0.4658213301356743,-0.6032055134124297,0.0575092710838487,-0.5356418304824665,-0.4835741150266278,-0.4363004066259313
-0.2723282718460587,1.1032913431982656,0.9015329497330664,0.3382008805520416,2.806866070663581,-0.9133789672360126,0.8748438345424245,-0.0932342327955513,-1.2660669092445462,0.6341546444906215
0.200683571730231,0.2322281939905002,-0.2447070379839208,-0.2566791073769665,-1.7301107398316922,1.015545345013214,-0.250140913842356,-0.1021614122394497,0.7156993225031628,0.8275937887759923
-0.7063300592181875,-0.7337567699865701,0.1045361726305462,-0.5686283693397406,-0.7378768391481935,-0.7797331507863798,0.0928731840934044,0.0412588476789005,-1.264008733228196,-1.5414505925182236
1.920704948951642,0.8899200843578674,1.120952767920165,0.0661521055845078,1.0528767447450265,0.806288119937312,1.0900403814212154,1.415751787631108,0.5928519415269754,-0.5771461323226821
0.8550265634114252,0.3414829323574466,0.339269665628621,-0.0281581364042383,2.252995813248904,-0.0810473688711282,0.3229764925098555,-0.0661600000558621,-0.3492781299594666,0.1743064296058253
1.2167344851575332,1.764228423814156,0.3333270455527213,1.8544193863711005,-0.4960348657803078,0.0213841185664648,0.3172675200060701,0.1311160309338684,0.3029063952229861,2.121088992022296
0.2492373725714837,0.6608637393162718,0.6645138336288747,-0.0970771593960126,0.9575570504325328,0.342770486695339,0.642203205013177,-0.1470900038669317,-0.8817025381902718,0.393904604079253
0.3190260052302843,1.131686757872845,0.7273684690470558,-0.0172761854055365,-0.6134131148775994,0.0518408182335526,0.7038918245679683,0.2920979553320217,0.2540247148345582,-0.6161093193922622
1.7954433005897057,0.6643793620855047,1.638646401455354,1.509824271412224,2.966890859011482,1.9980390795476937,1.8177757930842744,1.3778478617955414,0.9382396042715296,2.10016176787185
0.3211733477736218,-0.0349591364712423,-0.5731510783327354,0.3853560015464155,-0.4616769956003477,0.6949166062292919,-0.572380695167116,0.258145404004412,0.2815528190533046,-0.9110179649860438
-0.9112819752999264,-1.525312758105518,-0.5089250690508866,-0.5541191013414721,0.3939275536282159,-0.7163953375483446,-0.5092648324863807,-1.1331774644075994,-2.6557216282871585,0.3247896927402814
-1.6352943028319469,-1.2602888878094565,-1.1050155751258408,-1.0873347002778393,0.7008756856639619,-1.728588142404969,-1.0942759315548096,-2.160095794863797,-1.872071110060039,-1.599138138038203
-0.8904050339062612,-1.5142250247563962,-1.3034076607366774,-1.4391844492358508,-0.1516540347158121,-1.820109767275236,-1.2890153269617048,-1.6390997486297882,-1.622903176080074,-1.4004671877152202
0.9221906662950176,-0.1374530618204324,0.5004060946097721,0.5449579495273678,1.8519311807980143,0.8573523377871216,0.4812418969203473,0.7017237793233111,-0.4415101426923751,1.256051167435119
0.19972919726653,0.5564767863221085,-0.7596579237917709,-0.0172761854055365,-0.373309088250335,0.9150836938725028,-0.7553849804273399,-0.3566591999925256,1.4473808963173225,-0.6801301037998755
-0.2540758602276019,0.5375465098723898,0.0412244125911448,-0.4634361763522926,-0.0172973828447612,1.118431410057768,0.0305502342604162,0.1659466654854681,-0.6145255640672037,-0.9150106590673794
0.1644173421092528,0.3582497486414844,-0.1775097186641205,2.4384174233014098,-1.2361328008630148,0.3695905655066628,-0.1841705649097234,0.909390461796926,1.6820129621817803,-1.093167422558674
-0.0418468388600833,-0.3540695109093559,-0.6067497379926348,-0.1986420353838923,-0.6430918976789664,-0.7289719846745526,-0.6052072870638797,-1.0793216933362189,0.7033502664050331,-0.7389190821698778
-1.603442055105618,-0.8257038270280596,0.0604236466825151,-1.1925268932652855,0.4818943963457758,-0.7021519058632374,0.0495801426063675,-0.1513340727828823,-0.3280531897908115,0.1654949668056375
-1.7531595491001293,-1.5326144361646956,-0.3754446796537335,-1.9324995611769809,-0.2983100019820178,-1.4376584739431826,-0.3782756300384219,-1.7716903154522612,-1.6845198205696963,-1.7755050731482098
0.6276468474325155,-0.9379333231228196,-1.4519731626341923,0.4724116095360267,0.1375135652812801,-0.7873094442359072,-1.434752708377778,-1.2012289142668178,1.2063170304017534,-1.6741732509460516
-1.324884008510261,-0.2642859140335474,-0.4780691571183262,0.0335062525884024,-1.2168816985053714,-1.283556665179832,-0.4789755617024089,-1.3089404564095826,-1.4317500785611157,-0.4367134439446901
-0.7093124794172787,-1.206743248708824,-0.0431150800245216,-0.4452995913544573,-1.280784663275881,-0.7250323120808063,-0.0522298670444672,0.0007206721713683,0.6148486977017745,-0.3282223082173794
-1.363416877482551,-1.0969476453004563,-1.0958730827013785,-1.196154210264854,-1.1448237528750302,0.5596040052207598,-1.0852367250904849,-0.9833179275133214,-1.0268039473432893,-1.7139625126531484
1.1309600802315878,1.0943670700148285,0.4553793194192937,1.0491550124671996,-1.1232999509334989,1.174799033322241,0.4369973600160128,1.3258946043761402,2.4144663520020693,-0.5523638931971542
-1.024375349249563,-1.6843270802831547,-0.1032269677153637,-1.3267376222492708,-0.8968321218095615,-0.5348673464977138,-0.1112225829169162,1.1990115785095956,-1.34183351384661,0.3184564538526465
-0.8999487785433664,-0.5068638851106555,-2.200286167576448,-0.8080312913111706,-0.5749109101623164,-1.7611662042379257,-2.16914858796192,-1.506801876215305,-0.7128034688481507,-0.6649854021120529
-0.7588206547222459,-0.9784982012293592,-0.1733955970731122,-0.7753854383150668,0.4724025333777717,-0.8189783508549248,-0.1798888355318866,-0.8919972722183716,0.0671166053493263,-0.6378626181802258
1.2031346490496613,0.7641689622275928,0.9621019620451304,-0.3328527643678775,0.0323009433683294,0.0553259132203381,0.9341537155539698,-0.1671395708147013,-0.445369222723037,0.5260765460820687
-0.5965769958915385,-0.5779876380574569,-0.7354303188669449,-0.5940195883367093,-1.3997671709029762,-1.4487198623794868,-0.7315975949949008,-0.3273897591928595,-1.0340075634005363,-0.368424607243236
0.9336431598595384,0.3241752510319896,1.4587678630040528,0.9620994044775883,0.7726662548726717,0.6035465072280115,1.4216365343494006,1.7627410083111177,1.1947397903097603,1.6112632615676852
-0.4037933542221131,-0.0449651397375218,-1.9735523554497787,-0.2639337413761015,-0.935468014735666,0.520207279283228,-1.9464986603142944,-0.7980423672514518,-0.6617349764423462,-1.2539766186620995
